female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
0.0,1.0,0.28,0.0,0.0,2.0,5.0,0.0,0.38,0.0,1.0,0.0,1.0
1.0,1.0,0.26,0.0,0.0,2.0,2.0,0.0,0.35,0.0,0.61538464,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,3.0,0.0,0.33,0.0,0.6057692,0.0,1.0
0.0,1.0,0.24,0.0,1.0,2.0,3.0,0.0,0.24,0.0,0.88461536,0.0,1.0
1.0,1.0,0.23969999,0.0,0.0,2.0,1.0,0.0,0.2809,0.0,0.8761905,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.7322835,0.0,1.0
1.0,1.0,0.1,0.0,1.0,1.0,2.0,0.0,0.16,0.0,0.72,0.0,1.0
0.0,1.0,0.13,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.8,0.0,1.0
1.0,0.0,0.32,1.0,0.0,2.0,1.0,0.0,0.35,0.0,0.8,0.0,1.0
1.0,1.0,0.3,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.5235294,0.0,1.0
1.0,1.0,0.31,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.8095238,0.0,1.0
1.0,1.0,0.23,0.0,0.0,2.0,2.0,0.0,0.35,0.0,0.77272725,0.0,1.0
1.0,1.0,0.2,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.7214612,0.0,1.0
0.0,1.0,0.22,0.0,1.0,2.0,1.0,0.0,0.25,0.0,0.9047619,0.0,1.0
0.0,1.0,0.22,0.0,1.0,2.0,3.0,0.0,0.29,0.0,1.013986,0.0,1.0
1.0,1.0,0.2712,0.0,0.0,2.0,4.0,0.0,0.2712,0.0,0.64761907,0.0,1.0
1.0,1.0,0.27,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.84761906,0.0,1.0
1.0,1.0,0.19,0.0,0.0,2.0,2.0,0.0,0.31,0.0,0.7714286,0.0,1.0
1.0,1.0,0.23,0.0,0.0,2.0,2.0,0.0,0.37,0.0,0.81904763,0.0,1.0
1.0,1.0,0.58,0.0,0.0,2.0,4.0,0.0,0.58,0.0,0.81904763,0.0,1.0
1.0,1.0,0.27,0.0,1.0,2.0,2.0,0.0,0.33,0.0,0.8598131,0.0,1.0
0.0,1.0,0.12,0.0,0.0,1.0,2.0,0.0,0.16,0.0,0.840625,0.0,1.0
1.0,1.0,0.31,0.0,0.0,2.0,3.0,0.0,0.38,0.0,0.8,0.0,1.0
0.0,1.0,0.31,0.0,1.0,2.0,3.0,0.0,0.34,0.0,0.72727275,0.0,1.0
0.0,1.0,0.26,0.0,1.0,2.0,2.0,0.0,0.39,1.0,0.93437153,0.0,0.0
0.0,1.0,0.2,0.0,1.0,2.0,1.0,0.0,0.45,1.0,0.9484536,0.0,0.0
0.0,1.0,0.41,0.0,0.0,2.0,1.0,0.0,0.51,1.0,0.9411765,0.0,0.0
0.0,1.0,0.33,0.0,1.0,2.0,6.0,1.0,0.43,1.0,0.7943925,0.0,0.0
1.0,1.0,0.27,0.0,0.0,2.0,6.0,0.0,0.31,1.0,0.8095238,1.0,0.0
0.0,1.0,0.33,0.0,0.0,2.0,4.0,0.0,0.46,1.0,0.31578946,0.0,0.0
1.0,1.0,0.24,0.0,0.0,2.0,5.0,1.0,0.24,1.0,0.9782609,0.0,0.0
1.0,1.0,0.19,0.0,1.0,1.0,2.0,0.0,0.22,0.0,1.95,1.0,1.0
0.0,1.0,0.19,0.0,1.0,1.0,2.0,0.0,0.22,1.0,0.95,1.0,0.0
,1.0,0.05,0.0,0.0,2.0,1.0,0.0,0.18,1.0,0.1875,0.0,0.0
0.0,0.0,0.31,0.0,0.0,2.0,2.0,0.0,0.66,1.0,0.9025641,0.0,0.0
0.0,1.0,0.24,0.0,1.0,2.0,3.0,0.0,0.59,1.0,0.9411765,1.0,0.0
1.0,1.0,0.32,0.0,0.0,2.0,3.0,1.0,0.35,1.0,0.9405941,1.0,0.0
1.0,1.0,0.51,0.0,0.0,2.0,4.0,0.0,0.52,1.0,0.9496403,1.0,0.0
0.0,1.0,0.27,0.0,1.0,2.0,3.0,0.0,0.42,1.0,0.87857145,1.0,0.0
0.0,1.0,0.34,0.0,1.0,2.0,3.0,1.0,0.41,1.0,0.9938734,1.0,0.0
,1.0,0.33,0.0,1.0,2.0,1.0,0.0,0.49,1.0,0.62376237,1.0,0.0
1.0,1.0,0.36,0.0,1.0,2.0,2.0,0.0,0.46,1.0,0.71428573,0.0,0.0
0.0,1.0,0.19,0.0,0.0,2.0,1.0,0.0,0.25,1.0,0.448,0.0,0.0
1.0,1.0,0.28,0.0,0.0,2.0,5.0,1.0,0.39,1.0,0.75268817,1.0,0.0
0.0,0.0,0.34,0.0,1.0,2.0,5.0,0.0,0.41,1.0,0.859375,1.0,0.0
1.0,1.0,0.26,0.0,0.0,2.0,4.0,0.0,0.26,1.0,0.75,0.0,0.0
0.0,1.0,0.25,0.0,0.0,2.0,5.0,0.0,0.36,1.0,0.85,0.0,0.0
1.0,1.0,0.34,0.0,0.0,2.0,5.0,0.0,0.39,1.0,0.89709765,0.0,0.0
,1.0,0.26,0.0,0.0,2.0,5.0,1.0,0.36,1.0,0.85714287,0.0,0.0
0.0,1.0,0.237,0.0,0.0,2.0,6.0,1.0,0.253,1.0,0.8173077,1.0,0.0
1.0,1.0,0.49,0.0,0.0,2.0,5.0,0.0,0.83,1.0,0.9455782,0.0,0.0
0.0,1.0,0.23,0.0,1.0,2.0,1.0,0.0,0.34,1.0,0.9764706,1.0,0.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.26,0.0,0.5521472,0.0,1.0
1.0,0.0,0.23,1.0,0.0,2.0,2.0,0.0,0.28,1.0,0.83076924,1.0,0.0
0.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.34,1.0,0.8035714,0.0,0.0
0.0,0.0,0.23,0.0,0.0,1.0,1.0,0.0,0.37,0.0,0.6967213,0.0,1.0
0.0,0.0,0.18,1.0,1.0,1.0,2.0,0.0,0.23,1.0,0.6083916,0.0,0.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.8181818,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.36,0.0,0.6460177,0.0,1.0
0.0,0.0,0.4,0.0,1.0,2.0,1.0,0.0,0.41,0.0,0.7346939,0.0,1.0
0.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.7983871,0.0,1.0
0.0,0.0,0.4,0.0,1.0,1.0,2.0,0.0,0.44,0.0,0.6735751,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,2.0,0.0,0.37,0.0,0.2247191,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.39,0.0,0.5,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,3.0,0.0,0.38,0.0,0.6666667,0.0,1.0
1.0,0.0,0.21,0.0,0.0,1.0,3.0,0.0,0.45,0.0,0.30769232,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.34,0.0,0.6369427,0.0,1.0
1.0,0.0,0.22,0.0,0.0,1.0,3.0,0.0,0.34,0.0,0.8,0.0,1.0
1.0,0.0,0.32,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.669967,0.0,1.0
0.0,0.0,0.47,0.0,1.0,2.0,6.0,1.0,0.54,1.0,0.95614034,0.0,0.0
0.0,0.0,0.22,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.8,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,5.0,0.0,0.33,0.0,0.7953488,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.7953488,0.0,1.0
0.0,0.0,0.28,0.0,1.0,3.0,1.0,0.0,0.31,0.0,0.65284973,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,3.0,0.0,0.25,1.0,0.797546,0.0,0.0
0.0,0.0,0.27,0.0,1.0,2.0,6.0,0.0,0.37,0.0,0.8115942,1.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.27,0.0,0.8939394,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.27,0.0,0.42647058,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.79310346,0.0,1.0
0.0,0.0,0.18,0.0,1.0,1.0,1.0,0.0,0.21,0.0,0.6,0.0,1.0
0.0,0.0,0.23,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.9,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,6.0,0.0,0.34,0.0,0.87857145,0.0,1.0
0.0,0.0,0.24,1.0,1.0,2.0,1.0,0.0,0.29,0.0,0.795,0.0,1.0
0.0,0.0,0.22,0.0,0.0,2.0,6.0,0.0,0.4,0.0,0.944,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.3,0.0,0.73125,0.0,1.0
0.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,0.26,0.0,0.18852459,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.28,0.0,0.9028571,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,5.0,0.0,0.39,0.0,0.6557377,0.0,1.0
0.0,0.0,0.157,0.0,1.0,1.0,1.0,0.0,0.22,0.0,0.8874172,0.0,1.0
0.0,0.0,0.221,0.0,1.0,2.0,1.0,0.0,0.28100002,0.0,0.58928573,0.0,1.0
1.0,0.0,0.303,0.0,1.0,2.0,5.0,0.0,0.35,0.0,0.88387096,0.0,1.0
0.0,0.0,0.276,0.0,1.0,1.0,1.0,0.0,0.36200002,0.0,0.94736844,0.0,1.0
0.0,0.0,0.2125,0.0,0.0,1.0,1.0,0.0,0.3448,0.0,0.9,0.0,1.0
0.0,0.0,0.276,1.0,1.0,1.0,1.0,0.0,0.36400002,0.0,0.92574257,0.0,1.0
0.0,0.0,0.173,0.0,1.0,2.0,1.0,0.0,0.176,0.0,0.7644445,0.0,1.0
1.0,0.0,0.3172,0.0,1.0,2.0,1.0,0.0,0.374,0.0,0.93333334,0.0,1.0
0.0,0.0,0.342,0.0,1.0,1.0,2.0,0.0,0.35900003,0.0,0.84210527,0.0,1.0
1.0,0.0,0.254,0.0,0.0,2.0,1.0,0.0,0.284,0.0,0.35751295,0.0,1.0
0.0,0.0,0.3175,0.0,0.0,2.0,1.0,0.0,0.3361,0.0,0.7924528,0.0,1.0
0.0,1.0,0.171,0.0,1.0,1.0,5.0,1.0,0.255,0.0,0.79148936,0.0,1.0
0.0,0.0,0.3008,0.0,0.0,2.0,2.0,0.0,0.3111,0.0,0.9,0.0,1.0
0.0,0.0,0.269,0.0,1.0,2.0,1.0,0.0,0.32599998,0.0,0.9302326,0.0,1.0
1.0,0.0,0.3075,0.0,0.0,2.0,1.0,0.0,0.32810003,0.0,0.79710144,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.38,0.0,0.738255,0.0,1.0
0.0,0.0,0.313,0.0,1.0,2.0,1.0,0.0,0.322,0.0,0.8,0.0,1.0
0.0,0.0,0.21200001,0.0,1.0,2.0,5.0,0.0,0.316,1.0,0.6617647,0.0,0.0
1.0,0.0,0.221,0.0,0.0,2.0,1.0,0.0,0.225,0.0,0.96629214,0.0,1.0
0.0,0.0,0.2169,0.0,0.0,2.0,1.0,0.0,0.2236,0.0,0.9431818,0.0,1.0
0.0,0.0,0.22299999,0.0,0.0,2.0,1.0,0.0,0.22299999,0.0,0.6875,0.0,1.0
1.0,0.0,0.11,0.0,0.0,2.0,2.0,0.0,0.169,0.0,0.9431818,0.0,1.0
1.0,0.0,0.371,1.0,0.0,2.0,2.0,0.0,0.42200002,0.0,0.70520234,0.0,1.0
0.0,0.0,0.1989,0.0,1.0,1.0,1.0,0.0,0.32619998,0.0,0.3846154,0.0,1.0
0.0,0.0,0.282,0.0,1.0,1.0,1.0,0.0,0.319,0.0,0.5,0.0,1.0
1.0,0.0,0.32,1.0,0.0,2.0,1.0,0.0,0.44,0.0,0.6503497,0.0,1.0
0.0,1.0,0.266,0.0,1.0,2.0,6.0,0.0,0.382,0.0,0.8,0.0,1.0
0.0,0.0,0.245,0.0,1.0,2.0,1.0,0.0,0.304,0.0,0.8795181,0.0,1.0
1.0,0.0,0.18,1.0,0.0,1.0,2.0,1.0,0.34,0.0,0.29411766,0.0,1.0
0.0,0.0,0.215,0.0,0.0,2.0,2.0,0.0,0.322,0.0,0.78723407,0.0,1.0
0.0,0.0,0.319,0.0,1.0,2.0,1.0,0.0,0.379,0.0,0.7948718,0.0,1.0
0.0,0.0,0.44,1.0,1.0,1.0,1.0,1.0,0.65,0.0,0.5714286,0.0,1.0
1.0,0.0,0.3116,0.0,0.0,2.0,6.0,0.0,0.319,0.0,0.5833333,0.0,1.0
0.0,0.0,0.299,0.0,1.0,2.0,1.0,0.0,0.4075,0.0,0.70434785,0.0,1.0
0.0,0.0,0.295,0.0,0.0,2.0,1.0,0.0,0.35919997,0.0,0.8730159,0.0,1.0
0.0,0.0,0.1451,0.0,1.0,1.0,1.0,0.0,0.19559999,0.0,0.5625,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,6.0,0.0,0.296,0.0,0.69948184,0.0,1.0
0.0,0.0,0.299,0.0,0.0,1.0,1.0,0.0,0.357,0.0,0.92156863,0.0,1.0
0.0,0.0,0.21700001,0.0,0.0,2.0,1.0,0.0,0.36200002,0.0,0.9478261,0.0,1.0
1.0,0.0,0.278,0.0,0.0,2.0,5.0,0.0,0.306,0.0,0.7118644,0.0,1.0
1.0,0.0,0.256,0.0,0.0,2.0,1.0,0.0,0.275,0.0,0.9,0.0,1.0
0.0,0.0,0.3023,0.0,1.0,1.0,1.0,0.0,0.3074,0.0,0.5753846,0.0,1.0
0.0,0.0,0.26299998,1.0,0.0,1.0,1.0,0.0,0.324,0.0,0.75438595,0.0,1.0
0.0,0.0,0.22799999,0.0,1.0,1.0,1.0,0.0,0.22799999,0.0,0.29069766,0.0,1.0
0.0,1.0,0.3071,0.0,1.0,1.0,1.0,0.0,0.3749,0.0,0.8784314,0.0,1.0
0.0,0.0,0.241,0.0,1.0,1.0,1.0,0.0,0.403,0.0,0.52444446,0.0,1.0
0.0,0.0,0.16600001,0.0,1.0,1.0,2.0,0.0,0.45400003,0.0,0.6666667,0.0,1.0
0.0,0.0,0.16700001,0.0,1.0,1.0,1.0,0.0,0.278,0.0,0.5116279,0.0,1.0
0.0,0.0,0.2514,0.0,1.0,1.0,1.0,0.0,0.2873,0.0,0.7619048,0.0,1.0
0.0,0.0,0.21200001,0.0,1.0,2.0,1.0,0.0,0.266,0.0,0.89,0.0,1.0
0.0,0.0,0.269,0.0,0.0,2.0,1.0,0.0,0.33400002,0.0,0.89047617,0.0,1.0
0.0,0.0,0.17,0.0,0.0,2.0,2.0,0.0,0.174,0.0,0.42988506,0.0,1.0
0.0,0.0,0.268,0.0,1.0,2.0,1.0,0.0,0.333,0.0,0.775,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.333,0.0,0.4642857,0.0,1.0
1.0,1.0,0.282,0.0,1.0,2.0,1.0,0.0,0.382,0.0,0.837037,0.0,1.0
0.0,0.0,0.145,0.0,1.0,1.0,1.0,0.0,0.16399999,0.0,0.32409012,0.0,1.0
1.0,0.0,0.236,0.0,0.0,2.0,1.0,0.0,0.241,0.0,0.6976744,0.0,1.0
0.0,0.0,0.285,0.0,0.0,2.0,1.0,0.0,0.29700002,0.0,0.6185567,0.0,1.0
1.0,0.0,0.29700002,0.0,0.0,2.0,1.0,0.0,0.32299998,0.0,0.61538464,0.0,1.0
0.0,0.0,0.15,0.0,1.0,1.0,2.0,0.0,0.29,0.0,0.7741935,0.0,1.0
0.0,0.0,0.269,0.0,1.0,2.0,1.0,0.0,0.341,0.0,0.86875,0.0,1.0
1.0,0.0,0.402,0.0,0.0,1.0,2.0,0.0,0.414,0.0,0.7677419,0.0,1.0
0.0,0.0,0.189,0.0,1.0,2.0,2.0,0.0,0.266,0.0,0.89440995,0.0,1.0
0.0,0.0,0.2486,0.0,0.0,2.0,4.0,0.0,0.2594,0.0,0.66511625,0.0,1.0
0.0,0.0,0.2651,1.0,1.0,1.0,1.0,0.0,0.48990002,0.0,0.6327014,0.0,1.0
0.0,0.0,0.131,0.0,1.0,1.0,1.0,0.0,0.266,0.0,0.5479452,0.0,1.0
0.0,0.0,0.218,0.0,1.0,2.0,1.0,0.0,0.221,0.0,0.7581967,0.0,1.0
0.0,0.0,0.3155,0.0,1.0,2.0,1.0,0.0,0.4037,0.0,0.8,0.0,1.0
0.0,0.0,0.21,0.0,1.0,1.0,1.0,0.0,0.21,0.0,0.47619048,0.0,1.0
1.0,0.0,0.275,0.0,0.0,2.0,2.0,0.0,0.304,0.0,0.8,0.0,1.0
1.0,1.0,0.304,0.0,0.0,2.0,2.0,0.0,0.38900003,0.0,0.7837838,0.0,1.0
0.0,0.0,0.276,0.0,1.0,2.0,1.0,0.0,0.375,0.0,0.7798742,0.0,1.0
0.0,0.0,0.283,0.0,0.0,2.0,1.0,0.0,0.32299998,0.0,0.70886075,0.0,1.0
0.0,0.0,0.278,0.0,1.0,2.0,2.0,0.0,0.319,0.0,0.46666667,0.0,1.0
1.0,0.0,0.285,0.0,1.0,1.0,6.0,0.0,0.30200002,0.0,0.77446806,0.0,1.0
0.0,0.0,0.337,0.0,0.0,2.0,1.0,0.0,0.3614,0.0,0.82,0.0,1.0
1.0,0.0,0.289,0.0,1.0,2.0,1.0,0.0,0.3,0.0,0.88387096,0.0,1.0
0.0,0.0,0.133,0.0,1.0,1.0,1.0,0.0,0.20899999,0.0,0.72727275,0.0,1.0
1.0,1.0,0.276,0.0,0.0,1.0,6.0,1.0,0.401,0.0,0.88095236,0.0,1.0
0.0,0.0,0.062,0.0,1.0,2.0,6.0,1.0,0.33,0.0,0.7986111,0.0,1.0
0.0,0.0,0.288,0.0,1.0,1.0,1.0,0.0,0.304,0.0,0.6666667,0.0,1.0
0.0,0.0,0.131,0.0,1.0,2.0,1.0,0.0,0.146,0.0,0.7682119,0.0,1.0
0.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.89041096,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,1.0,0.0,0.24,0.0,0.6304348,0.0,1.0
0.0,0.0,0.15,0.0,1.0,1.0,1.0,0.0,0.21,0.0,0.21052632,0.0,1.0
1.0,0.0,0.22,0.0,1.0,2.0,2.0,0.0,0.26,0.0,0.7972028,0.0,1.0
0.0,1.0,0.31,0.0,0.0,1.0,2.0,0.0,0.38,0.0,0.75555557,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,2.0,0.0,0.26,0.0,0.7848101,0.0,1.0
0.0,0.0,0.14,1.0,1.0,1.0,3.0,1.0,0.18,0.0,0.5543478,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,1.0,0.0,0.24,0.0,0.5681818,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,4.0,0.0,0.28,0.0,0.90909094,0.0,1.0
0.0,0.0,0.09,0.0,1.0,2.0,1.0,1.0,0.25,0.0,0.82954544,0.0,1.0
1.0,0.0,0.45,0.0,0.0,2.0,1.0,0.0,0.45,0.0,0.5037037,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.72,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,5.0,0.0,0.34,0.0,0.84246576,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,6.0,0.0,0.3,0.0,0.75,0.0,1.0
1.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.28,0.0,0.736,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.38,0.0,0.6334842,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,6.0,0.0,0.34,1.0,0.8,0.0,0.0
0.0,0.0,0.28,0.0,1.0,2.0,3.0,0.0,0.35,0.0,0.90797544,0.0,1.0
0.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.8,0.0,1.0
0.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.86178863,0.0,1.0
0.0,0.0,0.2,0.0,0.0,2.0,1.0,0.0,0.22,0.0,0.777027,0.0,1.0
0.0,0.0,0.23,0.0,0.0,2.0,5.0,0.0,0.3,0.0,0.8,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.26,0.0,0.537037,0.0,1.0
0.0,0.0,0.29,0.0,0.0,1.0,3.0,0.0,0.34,0.0,0.73170733,0.0,1.0
1.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.28,0.0,0.78651685,0.0,1.0
1.0,0.0,0.31,1.0,0.0,2.0,2.0,0.0,0.33,0.0,0.9,0.0,1.0
0.0,0.0,0.35,0.0,1.0,2.0,1.0,0.0,0.4,0.0,0.9125,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.26,0.0,0.8518519,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.2,0.0,0.46370968,0.0,1.0
1.0,1.0,0.28,0.0,0.0,2.0,1.0,0.0,0.34,0.0,0.8684211,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,5.0,0.0,0.33,0.0,0.3773585,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.9477612,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,2.0,0.0,0.36,0.0,0.94736844,0.0,1.0
1.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.5736842,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,2.0,0.0,0.32,0.0,0.49,0.0,1.0
0.0,0.0,0.21,1.0,1.0,2.0,1.0,0.0,0.22,0.0,0.8913044,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,2.0,0.0,0.28,0.0,0.48085105,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.28,0.0,0.9492754,0.0,1.0
1.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.74358976,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,3.0,0.0,0.37,0.0,0.78571427,0.0,1.0
0.0,1.0,0.29,0.0,1.0,2.0,5.0,0.0,0.32,0.0,0.90983605,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.39,0.0,0.5054348,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,2.0,0.0,0.39,0.0,0.89880955,0.0,1.0
0.0,0.0,0.12,0.0,0.0,2.0,1.0,0.0,0.18,0.0,0.5579399,0.0,1.0
1.0,0.0,0.18,0.0,0.0,1.0,1.0,0.0,0.38,1.0,0.8731343,1.0,0.0
1.0,0.0,0.33,0.0,0.0,2.0,2.0,0.0,0.38,0.0,0.7969925,0.0,1.0
1.0,0.0,0.26,0.0,0.0,2.0,2.0,0.0,0.26,0.0,0.7395833,0.0,1.0
0.0,0.0,0.31,1.0,0.0,1.0,3.0,1.0,0.36,0.0,0.92276424,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.22,0.0,1.0
0.0,0.0,0.24,1.0,1.0,2.0,1.0,0.0,0.24,0.0,0.6925926,0.0,1.0
,0.0,0.17,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.6448276,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.28,0.0,0.7962963,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.39,0.0,0.47619048,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,2.0,0.0,0.38,0.0,0.6933333,0.0,1.0
0.0,0.0,0.13,0.0,1.0,2.0,1.0,0.0,0.15,0.0,0.21428572,0.0,1.0
0.0,0.0,0.14,0.0,1.0,2.0,1.0,0.0,0.23,0.0,0.84615386,0.0,1.0
0.0,0.0,0.19,1.0,1.0,2.0,6.0,0.0,0.2,0.0,0.83928573,0.0,1.0
0.0,0.0,0.26,1.0,1.0,3.0,5.0,0.0,0.32,0.0,0.902027,0.0,1.0
0.0,0.0,0.2,0.0,1.0,2.0,3.0,0.0,0.35,0.0,0.8,0.0,1.0
0.0,0.0,0.46,0.0,0.0,2.0,1.0,0.0,0.46,0.0,0.7714286,0.0,1.0
0.0,0.0,0.16,0.0,1.0,2.0,2.0,0.0,0.21,0.0,0.8924731,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.9027027,0.0,1.0
0.0,0.0,0.26,1.0,0.0,2.0,1.0,0.0,0.29,0.0,0.8,0.0,1.0
0.0,1.0,0.26,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.9047619,0.0,1.0
0.0,0.0,0.2,1.0,1.0,2.0,1.0,0.0,0.33,0.0,0.8,0.0,1.0
0.0,0.0,0.2,0.0,1.0,2.0,1.0,0.0,0.33,0.0,0.8,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.43,0.0,0.5,0.0,1.0
0.0,0.0,0.32,0.0,1.0,2.0,2.0,0.0,0.37,0.0,0.775,0.0,1.0
1.0,0.0,0.31,0.0,0.0,1.0,2.0,0.0,0.34,0.0,0.7746479,0.0,1.0
1.0,0.0,0.42,0.0,0.0,2.0,1.0,0.0,0.43,1.0,0.8881579,1.0,0.0
0.0,0.0,0.35,0.0,0.0,2.0,1.0,0.0,0.36,1.0,0.8355263,0.0,0.0
0.0,0.0,0.72,0.0,1.0,2.0,1.0,0.0,0.78,1.0,0.9,0.0,0.0
1.0,0.0,0.17,0.0,0.0,1.0,1.0,0.0,0.38,0.0,0.6875,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.37,0.0,0.6493056,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.37,0.0,0.14930555,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,2.0,0.0,0.42,0.0,0.6545454,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,2.0,0.0,0.33,0.0,0.7950311,0.0,1.0
1.0,1.0,0.29,0.0,0.0,2.0,3.0,0.0,0.41,0.0,0.8525641,0.0,1.0
0.0,1.0,0.32,0.0,1.0,2.0,1.0,0.0,0.38,0.0,0.7972028,0.0,1.0
1.0,0.0,0.33,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.7741935,0.0,1.0
0.0,0.0,0.38,1.0,0.0,2.0,4.0,0.0,0.39,0.0,0.8,0.0,1.0
0.0,1.0,0.23,0.0,0.0,2.0,4.0,0.0,0.27,1.0,0.8,0.0,0.0
1.0,1.0,0.24,0.0,0.0,2.0,5.0,1.0,0.63,1.0,0.7888889,0.0,0.0
0.0,0.0,0.38,0.0,1.0,2.0,5.0,0.0,0.43,1.0,0.8037825,0.0,0.0
1.0,1.0,0.23,0.0,0.0,2.0,3.0,1.0,0.33,0.0,0.8,0.0,1.0
1.0,1.0,0.33,0.0,0.0,2.0,2.0,0.0,0.38,1.0,0.79844964,0.0,0.0
1.0,1.0,0.18,0.0,1.0,2.0,5.0,0.0,0.37,1.0,0.8057554,0.0,0.0
1.0,1.0,0.13,1.0,0.0,2.0,6.0,1.0,0.21,1.0,0.8041237,0.0,0.0
